1, 671, -430
1, 838, -703
1, 82, -393
0, -487, 301
0, -809, 763
0, 872, -313
1, -27, -14
1, 809, 54
1, 454, -661
0, 754, -421
0, 826, -213
0, 564, -69
1, 395, -312
0, -504, -419
1, 274, 971
0, 119, -912
0, -917, 443
0, -557, -287
1, 21, -793
1, 295, -624
0, -318, -768
1, 0, -91
1, -728, 361
1, 512, -249
0, -612, 347
1, 307, 903
0, -884, 708
0, 430, -257
0, 474, -254
1, -71, 652
0, 838, -810
0, 46, -142
0, -564, 515
1, 959, 403
0, 882, -67
1, 248, 832
1, -869, 300
1, -695, 380
0, 178, -885
0, 352, 3
1, 535, 422
1, -910, 262
1, -484, -277
0, 102, -323
0, -964, -528
0, 59, 123
0, 767, -586
0, -460, -257
1, 180, 838
1, 556, 729
1, -916, -271
0, -493, 384
1, -584, -409
1, 173, 988
1, -194, -812
1, -357, 862
1, -280, -121
1, 983, 997
1, 360, -505
1, -848, -187
0, 744, -294
1, 635, -647
1, -166, -238
0, 809, 795
1, -65, 600
0, 28, -791
1, 560, 650
1, 133, 537
0, -252, -241
0, 83, 951
0, 147, 425
1, -825, -708
0, -126, -860
1, -422, -945
1, 668, 764
0, 970, -915
0, -291, 288
0, -943, -597
1, 945, 722
0, -819, -73
0, -670, 738
0, 783, -382
0, -17, -8
0, -574, -245
1, 497, 246
1, -174, 996
1, 318, 477
1, 253, 194
0, -190, 443
0, -339, 745
1, 695, -234
0, 919, 788
0, -475, -432
1, 603, -782
0, 343, -498
0, 701, 653
0, -920, 188
1, 991, -493
1, 823, -496
1, 98, -812
1, 632, -892
0, 601, -212
1, 684, 390
1, -557, -575
0, -269, 97
1, 155, 776
0, 414, 178
1, 770, -164
0, -776, 624
1, 153, -726
1, 828, 523
1, -35, 630
0, -463, 504
1, 120, 631
0, -337, -844
0, 995, 510
1, 276, -208
0, -627, 490
0, -149, -223
1, -813, 750
1, 435, 438
0, 454, -117
1, 431, -536
1, -633, 914
0, -172, 472
0, 540, 786
0, 404, -143
0, -886, 422
1, 848, 842
0, 221, 588
0, -852, 148
1, 242, -869
1, 514, -403
0, -256, 178
1, 184, 543
1, -155, 968
0, 713, -65
1, 997, 587
1, 503, 537
1, 776, -621
0, -231, -688
0, -27, 568
0, -245, 430
0, -774, 980
1, -300, -715
0, -58, 615
1, 394, -96
1, 772, -512
1, 871, 491
1, -899, 303
0, 640, -221
1, -153, 581
0, 185, 291
0, 190, 43
1, 352, -127
0, 695, 993
0, -578, 212
0, -571, 217
0, 105, 943
1, -697, 168
1, 477, -286
0, -907, -462
0, 40, 940
1, -213, 765
0, 445, 788
0, 16, -288
1, 259, 380
0, 56, 800
0, -398, -174
1, 330, 11
1, -655, -22
0, -728, 319
0, -947, 629
0, 606, -480
0, 387, -126
0, 76, -806
1, 70, -801
0, -1, -429
1, 23, -524
0, -106, -138
1, -8, 266
0, -26, 271
1, 180, 719
0, 787, 232
1, -777, -126
0, 350, 316
1, 451, -352
1, -485, 283
1, 454, 96
0, 871, -385
0, -290, 914
1, 935, -678
0, 122, -511
1, 667, -503
0, -637, 385
0, -493, 877
0, 438, -528
1, -434, -666
1, 163, 163
0, -625, 79
0, -804, -614
0, 236, 270
1, -786, 384
1, 281, -202
0, 613, 249
1, 274, 495
0, 335, -198
0, 63, 884
1, -604, -319
1, -10, -187
1, -892, -880
1, 123, 942
1, -596, 625
0, 596, 947
1, 2, -957
0, 691, -284
1, 447, 293
0, 40, -786
1, 348, -960
0, 448, 319
1, 412, 491
0, 781, 761
0, 984, -87
1, -380, 696
1, 909, 827
1, -146, 767
1, -651, 226
1, -964, -107
1, 843, 220
0, 42, -101
1, -133, 77
1, 659, -702
0, -240, -572
1, -308, 92
1, -400, 218
0, 620, 375
1, 715, 608
0, 370, 435
1, -32, 3
1, 184, 300
1, -114, 896
0, -294, -33
0, -138, -588
1, 716, -154
0, 344, -951
0, 308, 231
1, -157, 656
1, 565, 169
0, 244, 548
1, -792, -276
1, -143, -736
0, -990, 574
1, -131, -571
1, -415, 275
0, 701, 814
0, -700, -600
1, 758, -963
1, -976, 57
1, -38, 309
0, 900, 788
0, 203, 227
1, 417, -299
0, 929, 405
0, -209, 180
0, -510, 949
0, -409, -286
0, 616, -267
1, 519, 122
0, -842, -333
0, -541, 567
0, -739, -869
0, -753, 808
0, 333, 170
1, 845, 18
0, -460, -991
0, -143, 230
0, -338, -626
1, 790, 48
0, 273, 110
0, -684, -830
0, 920, -618
1, 843, -910
1, -629, -488
1, 588, 464
1, 520, -498
0, -84, 442
1, -124, -424
0, -460, 208
1, 252, -70
1, -861, 370
0, 738, -499
1, -499, -441
0, -306, 621
1, -64, -591
1, -22, 126
0, 804, -29
0, 981, -587
1, -222, 863
0, -420, 653
0, 648, -371
1, 594, 130
0, 728, 61
1, 98, -479
1, -870, -32
1, -669, 855
1, -381, 619
0, 69, 379
0, 751, 239
1, 386, -767
0, 811, -738
0, 212, 116
1, 18, 349
1, -188, -115
1, 542, 180
1, -34, 807
0, -366, -136
1, 119, 317
0, -141, 970
1, 559, 943
0, 36, 44
0, -301, -578
0, -577, -482
1, -93, 111
1, 168, 65
0, -282, -956
1, 46, -483
0, -646, 254
0, -455, -643
0, 259, 738
1, -9, 736
1, 312, 188
1, -596, 357
0, 896, 959
1, -165, -904
1, -652, 754
1, -587, 883
0, 22, 933
1, -858, -887
1, -479, 213
1, 727, 939
1, -238, 413
0, 418, -673
0, 906, 862
1, -86, 77
0, 846, -202
1, -157, 78
1, -741, 357
1, -473, 967
0, -191, -910
0, -119, 669
0, -272, 18
1, 633, -581
0, -26, 763
1, -313, 529
1, 420, 754
0, 484, 409
1, -591, -983
0, -384, 222
1, 286, -365
0, 406, 827
1, 608, -877
1, 673, 459
1, -341, 858
1, 849, 104
1, -190, -771
0, -502, -342
1, 728, -728
1, 312, 426
0, -21, 761
1, 995, -71
1, -491, 884
1, 138, -894
1, 421, -721
1, -688, 786
1, 726, 131
0, 485, 518
0, -910, 392
1, 150, 10
0, -454, 368
1, -759, 216
1, -222, -612
1, -65, 127
1, 773, 457
0, -536, 173
1, -767, -188
0, 704, -331
1, 248, 584
1, 390, 411
0, 449, -901
1, 443, 407
0, -538, 673
0, 696, 664
0, 595, 722
0, 92, 141
1, -256, -454
0, 430, 248
0, 557, 371
0, 301, -838
0, 897, 67
0, -757, -628
1, -45, -256
1, 325, 319
1, 482, -910
0, 200, 8
0, -532, -380
1, -953, -684
0, 35, -376
1, 797, 247
0, 258, 940
1, -764, -751
0, -882, 217
0, -676, 691
0, 330, 65
1, 822, -303
1, 642, 830
0, -421, 826
0, -828, 334
1, -572, -406
0, 802, 319
1, 270, -994
0, 246, 132
1, 508, 210
0, -956, 141
0, 583, 984
1, 548, 333
1, -759, 475
0, 744, -106
1, -596, -800
0, 427, -752
0, -2, 142
0, -636, 365
1, 680, 983
1, -258, -867
1, -744, 33
0, -850, -193
1, -573, -768
0, 533, -746
1, 592, 649
1, -482, 997
1, -991, -563
1, 267, -549
0, -625, 921
1, -76, 992
0, 543, 759
1, -374, 264
1, 43, 475
1, 624, -380
1, -503, -429
1, 289, 573
0, -146, 817
1, 404, -692
1, -142, -282
1, 371, -576
0, -355, -921
1, -116, 509
0, 898, 990
1, 222, -354
0, -815, -432
1, -637, 937
1, -393, 870
1, 195, -483
0, 35, -266
1, -844, 48
0, 971, -532
1, 540, -182
1, 638, 464
1, -222, -114
0, -346, 443
0, -638, -646
1, 85, -527
0, 199, -435
0, 889, -641
0, -422, 942
0, 373, 694
0, -156, 174
0, -117, -248
0, 513, 931
0, 972, -260
0, -755, 507
1, -865, -105
0, 812, -927
0, 819, -626
1, 781, -713
0, -915, 570
1, -877, 881
0, 252, 108
0, 506, -892
1, -887, 130
1, -465, 934
1, -359, -776
1, 330, 448
1, 649, 245
0, 584, 759
0, -461, -17
0, 930, -436
0, -238, 351
0, -941, 732
0, -453, -756
0, -753, 748
0, 11, 827
0, -505, -679
0, -293, 375
0, -824, 875
1, 318, -143
1, 857, -356
0, 194, 162
1, 341, 669
1, -125, -597
1, 869, 12
1, 928, 582
0, 722, 228
0, -454, -691
1, -757, -113
1, 423, 845
0, 407, 468
0, 426, 319
0, -936, 835
0, 196, 901
0, -79, -155
0, -796, -96
0, -995, 138
0, 424, 572
0, 569, -741
1, 755, 99
0, -768, 798
0, 691, -507
0, 292, 464
0, 466, -779
1, -461, 729
0, -414, -225
0, 593, 790
0, -679, 380
0, 225, 945
1, 131, -640
0, 922, 533
1, 175, -754
0, 828, 605
0, -416, -607
1, -657, 30
0, -200, 42
1, 550, -411
1, 414, -539
1, 566, -751
0, -590, 204
0, 891, -528
0, -755, -389
0, -93, 907
1, 867, -676
1, -318, -502
1, -961, -65
0, -930, 365
1, -303, -277
0, -406, 910
0, 365, 11
0, 408, -220
0, -698, 175
1, -688, 176
0, 706, 492
0, -718, -51
1, -517, -383
0, 507, 612
1, 506, 725
1, 965, -732
1, 513, 266
1, -12, -224
0, -138, -134
1, -95, -809
1, -391, 397
1, 799, -485
1, -243, 719
1, -624, 303
1, 756, 128
1, 572, 973
1, 953, 233
1, -933, -495
1, 183, 321
1, 849, -880
0, 265, 745
0, -733, 607
0, 364, 360
0, -728, 90
0, -796, -131
1, 844, -962
0, -483, -979
0, -108, 911
1, 506, 327
1, -390, -504
1, 268, 772
0, -9, 945
1, -727, -47
1, -534, -819
1, -513, -347
1, 274, -81
1, -273, -125
1, -513, -917
0, 805, -616
1, -303, -204
0, -807, 435
1, -734, -228
0, -641, 98
1, 932, 354
0, 117, -783
1, -140, -50
0, -171, 739
0, 781, -553
1, -966, 175
0, -298, 774
0, -45, 193
0, -117, 230
1, 581, -9
0, -901, 712
1, -581, -370
1, 325, -868
0, -657, -955
1, -344, 966
1, 384, -536
0, 313, -484
1, 941, -514
0, -833, -660
0, -902, -619
1, -525, -982
0, 6, -716
0, 525, 722
0, 156, -1000
0, -640, -437
0, -564, -121
0, -375, -312
1, 15, -100
1, 720, -668
0, -405, 312
0, -904, 287
0, -758, 64
1, -956, 367
1, -613, 949
1, 630, -143
0, -456, 649
1, -393, 967
0, -597, -73
1, -145, 800
1, -140, -591
0, -241, -178
0, 919, -91
0, 904, 827
0, 47, -202
0, 340, 956
0, -143, 791
0, -775, 873
1, 40, -977
1, 994, -771
1, 760, 993
1, -891, -186
1, -44, 835
1, 536, -61
0, 589, 516
0, -286, -691
0, -576, 551
1, 221, -711
1, 899, 718
1, 552, 795
0, -642, -89
0, 299, 819
0, -596, -497
0, 393, -20
1, -35, 499
0, -569, -492
1, 673, -796
0, 117, -850
0, -90, 825
1, -9, 463
0, 578, -602
1, 262, 649
0, 570, 638
1, -420, -302
1, -112, 344
0, 693, -851
0, 22, 729
0, -195, 398
0, 118, -864
1, 724, -374
0, -789, -779
1, -664, 593
1, -313, -269
1, -779, -560
0, 266, 209
1, 726, 559
1, -549, 144
0, 278, 503
1, -480, -246
0, -985, -388
1, 148, 357
0, -978, -752
0, -930, -43
1, -263, 433
0, 102, 194
1, -566, 576
1, 302, 589
0, -174, 959
1, 231, 307
1, 959, -146
0, -403, 894
0, 511, -383
1, 56, 941
1, 987, 856
1, 257, 930
1, 445, -854
1, 236, 421
0, 295, 868
0, 403, 745
0, -120, -627
1, -41, 641
1, -535, -301
0, -16, 575
0, -298, -51
1, -895, 68
1, -202, 783
1, 875, -886
0, -81, 569
0, 754, 619
0, -873, -309
1, 533, 520
0, -793, -102
1, 679, 358
0, 267, -866
1, 881, -984
0, 33, 369
0, -596, -581
1, -521, 313
0, 958, -882
1, 520, 658
0, 147, 371
1, -714, 49
1, -858, 366
1, -174, 3
1, 530, 517
1, 683, -404
0, -810, -498
0, 876, -837
0, 346, -420
0, 17, 78
1, 295, 519
0, 753, 488
0, -809, 710
1, 56, 173
0, -648, -778
1, 472, 328
1, 214, 459
1, -782, -873
0, -713, -500
1, -469, 301
1, -95, -582
0, -910, -92
0, -482, -449
1, -327, -638
0, -539, 729
1, -436, -15
0, 843, -940
1, 535, -804
0, -627, 952
1, 593, -307
0, 802, 975
1, 436, -275
1, 504, -566
1, -880, 116
1, 420, 715
0, -641, -339
0, -426, -342
0, -951, 723
0, 499, -213
0, 944, -910
0, -844, -495
0, -837, -558
1, -827, 923
0, 99, -744
1, 904, -9
0, 771, 986
0, -765, -446
0, -658, 89
1, 361, 354
0, -293, -611
1, -198, 540
1, -711, 36
1, -912, -434
1, 551, 617
0, -802, -802
1, -480, -371
0, 974, -369
1, -187, -720
1, 898, -322
1, -491, 761
0, 819, 719
1, -845, -3
1, -860, 255
0, 730, 401
0, 876, 290
0, 826, 192
1, 103, 733
0, -491, 213
1, 662, 620
1, -688, -797
1, 174, -358
1, -132, 374
0, 565, 441
1, 56, 772
0, 472, -515
1, 846, -328
1, 251, 421
0, 814, -12
0, -790, -335
0, 868, 411
0, 232, 558
0, 722, -162
1, -411, -225
1, -404, 146
0, 412, 269
0, -919, 783
0, 612, -96
0, -467, -618
1, -45, 426
1, 234, 842
0, -286, 657
0, 362, -373
1, -534, 891
1, -22, -862
0, -464, -901
1, -21, 922
0, 41, 711
0, 893, 88
0, 49, -427
0, -398, -837
1, -323, -869
0, 667, -596
1, 55, 992
1, 260, -537
1, -239, 708
0, 53, -930
0, 312, -681
1, -449, 702
1, -847, 55
1, -269, 951
1, 36, 795
1, 148, -829
0, -51, -855
1, -355, -806
0, 264, -360
1, 822, 932
0, 922, -946
1, 593, 519
1, -900, 768
0, 493, 693
0, 609, 544
1, -619, 931
1, -567, -775
1, -782, -460
1, -530, 820
1, 481, 743
0, 140, -190
0, 172, -762
1, -723, 482
0, 474, 604
0, 402, 344
0, 467, 697
1, 674, -694
0, -49, 268
1, 51, -48
0, -473, -38
0, 416, -992
1, 788, -955
0, -21, 534
1, 416, 724
0, -1, -155
0, 811, 885
1, 233, -30
0, -981, 875
1, 387, -532
0, -323, -499
0, 265, 631
1, -747, 588
0, 748, 847
1, 920, -499
1, 532, -721
1, 666, -41
0, 457, 230
1, -848, 704
1, -374, 100
0, 928, -535
1, -590, 532
0, 854, 811
0, 555, -262
0, -296, 709
0, 37, -906
1, -139, 503
1, 636, 877
0, -956, 262
0, -489, -1
0, 307, -283
1, 628, -865
0, 227, 695
0, -691, 764
0, 29, -300
0, -529, -656
0, -25, 838
1, -991, 795
1, -266, -753
0, -693, -715
1, -288, 806
0, -980, -123
0, 19, -672
0, -95, -702
0, 859, 555
1, -122, 287
0, 562, 742
0, -531, 14
0, 963, 309
1, 635, 708
1, -58, 251
1, 568, 916
1, -106, 279
1, -562, -541
1, -55, 90
1, -397, -374
0, -381, -271
1, 312, 561
1, -252, -850
1, 118, -383
1, -21, 882
0, -345, 963
0, -329, 817
1, -424, -536
1, -116, -12
0, 211, -383
0, 482, -468
1, 388, 343
0, 184, 427
0, -777, -131
0, -897, -396
1, 810, 2
0, -811, -493
0, 498, -616
0, 233, -411
0, 316, 665
0, -61, -784
1, -9, 989
1, 997, -84
1, -665, 322
1, -284, -951
1, -62, -141
1, 538, -532
0, -69, 409
1, 229, 128
1, 919, -811
1, 523, 276
0, -652, -397
1, 51, 661
1, 849, -750
1, -738, 450
1, -250, -982
0, -83, 428
0, -726, -248
0, 700, 349
0, 426, 45
0, 121, -542
1, 224, -864
0, -370, 128
0, -890, 93
0, 81, -932
1, 997, -881
1, -451, -494
1, 323, 255
1, 176, -836
1, -789, 39
0, 73, -187
0, -256, -440
1, 249, 71
0, -67, -354
0, -708, 945
0, 931, 273
1, 160, 910
0, -344, -13
1, -232, 4
0, 261, 821
1, -784, 735
0, -847, 382
0, -548, -384
1, 505, 385
0, 172, 874
0, -773, 599
0, -905, -556
1, 612, -23
0, -588, 519
1, 933, -618
0, 208, -103
1, -702, 691
1, 117, 762
1, 331, -702
0, 273, -527
1, -377, -66
0, -163, -921
1, 993, -108
0, 971, 132
0, -860, -18
0, -940, 569
1, 54, 973
1, 493, 736
0, -158, 749
1, -926, -160
1, -63, 837
0, -103, 896
0, 557, -855
1, -165, -481
1, -496, -650
0, -231, -8
1, -302, 956
0, 213, 587
1, 782, 634
0, 714, 26
0, -108, 977
1, 273, 775
1, -465, -338
0, 861, 997
1, -413, -893
1, 472, 808
0, -691, 336
0, 937, -920
0, -816, -263
1, 632, 794
0, 603, -201
1, 594, -888
1, -111, 570
0, -957, -546
0, 216, 87
0, -182, -422
0, 202, -345
0, -870, 509
0, 544, -286
1, 666, 104
0, -700, 102
1, -554, 341
1, 141, 835
0, -874, -52
0, 822, -598
0, 474, 535
0, -746, -20
1, 401, -957
1, 384, -675
0, -278, 803
1, -193, 777
0, -632, 671
1, 490, -579
0, -766, 40
1, 990, -688
0, 705, 756
1, -194, 111
1, -743, 873
1, -407, 341
1, 531, -436
0, 298, -595
1, 2, 36
0, 163, -691
1, 296, -759
1, 286, 862
0, -177, -854
0, 407, -442
0, 976, 172
0, 288, -557
1, 276, -295
0, -269, -584
1, 926, -843
1, -270, 66
0, -847, 479
0, 677, -627
0, 816, 68
1, 116, 395
1, -315, 630
0, -49, -617
0, -348, -41
1, 756, -476
0, 566, 628
0, -656, -342
1, -857, -687
0, 731, -213
1, 547, 347
0, 639, 32
1, -386, -270
0, 128, -690
1, 5, 96
0, -622, -615
0, 346, 592
0, 1, -548
0, 537, -719
0, -879, 136
1, -939, 799
0, 318, -278
0, -106, 24
1, -176, -667
1, 359, 990
1, 843, 175
1, 750, -46
0, -186, -835
1, -786, -359
0, -896, -861
0, -549, -96
1, 147, -946
0, -660, 563
0, 882, -645
1, -158, -289
0, -715, 457
0, -427, -922
0, -21, 189
1, 171, 719
0, 376, 189
0, -580, -556
0, 318, 443
0, -52, -915
0, -347, 267
1, -378, -252
1, -565, 617
1, -892, -410
0, -896, -241
1, -458, 980
1, -46, -851
1, -210, -404
1, -27, -742
1, 685, 767
0, 89, 508
1, -745, -761
1, 82, -116
0, -454, -411
1, 649, 293
1, 392, 800
1, -355, -147
1, 324, -265
0, 23, -61
1, -976, -698
1, 888, 608
1, -7, 722
1, -236, 282
1, 757, -963
1, 121, 548
0, -793, 60
1, 107, -930
0, 575, 320
1, -924, -303
0, 923, 399
0, 892, 255
1, 116, 777
1, 340, -62
0, 164, 901
0, 55, -800
0, -172, 872
1, -311, 672
0, -486, -453
1, -340, 588
0, -761, -371
0, -262, -162
1, 256, -471
0, -286, -99
0, 951, 653
1, 981, -612
1, -858, -879
0, -650, -803
0, 57, 669
0, 492, -73
1, -65, -85
0, 868, -273
1, 360, -173
0, 161, 550
0, 240, 260
1, 897, 0
0, 325, -89
0, 544, 464
1, -548, -291
0, -445, 492
0, -455, -328
0, -514, 909
1, -713, 704
1, 713, 565
1, -41, -851
1, -122, -814
1, -623, 276
0, -174, 25
1, 601, 262
1, 611, -88
0, -962, -843
0, 106, -232
1, 568, -188
0, 144, -800
1, -340, 307
0, 910, -27
0, 792, -652
1, -540, -829
1, 187, -347
1, -730, 45
0, 942, -353
0, 742, -620
1, 942, -625
1, -139, 973
1, 654, -872
0, -373, -438
1, -295, 214
0, 707, -16
1, -572, 786
0, -360, -120
0, 906, 247
0, -759, 10
1, -217, 968
0, -199, -320
0, 539, -30
1, 651, 289
1, -145, 368
1, -570, 797
0, 768, 957
0, -437, -1000
0, 580, 188
0, -785, -679
0, 992, 395
0, 176, -531
0, -240, -627
1, -553, 548
0, 920, -501
1, -935, -242
0, -279, -290
1, -352, -898
1, -584, -602
1, -94, -34
1, 344, -252
1, -640, -390
1, 966, 391
0, -648, 675
1, -224, 344
0, -555, 519
0, -140, 45
0, 520, 494
0, -220, -852
0, 894, 339
1, -357, 769
1, 635, -412
0, -244, 350
1, 679, 624
0, 970, 654
0, -653, -714
0, 759, -218
0, 372, -559
0, -13, -806
0, 576, -312
0, -662, 499
0, 334, 338
1, -596, -647
0, -26, 628
1, -13, 882
1, -915, -26
0, -460, -511
1, -140, 955
0, 192, -895
1, -617, -773
1, 503, 11
1, 102, 312
1, 225, -78
0, -338, 235
1, 10, -337
0, -104, -765
0, -262, 20
1, -660, -648
1, 0, -860
1, 306, 395
0, 465, -685
0, 416, -792
1, -158, -902
0, 987, -588
1, 547, 62
1, 220, -654
1, -495, -503
0, -159, 691
0, -937, -544
0, -74, 945
0, 874, -437
1, 108, 862
1, -328, -908
0, -98, 443
1, 669, -959
1, -830, -668
1, -801, 18
0, 573, -858
1, -297, 958
0, -670, 492
0, 987, -86
1, -953, -602
0, -123, 765
0, 281, -166
1, -484, 59
0, 961, -110
1, 262, 359
0, -269, 583
1, 260, 584
0, 598, -667
1, 57, -23
0, 984, 152
1, 771, 599
1, -423, -240
1, -432, -340
0, 653, 117
1, -806, 914
1, -349, -672
1, 205, -61
1, 724, -156
1, -200, -951
1, 92, -523
1, 581, 190
0, 763, 263
0, 962, 442
1, -208, -461
1, 881, -232
1, 286, -571
0, -55, 611
0, 717, 856
1, 880, 11
0, -911, -80
1, 954, 321
0, 226, 791
1, -832, -549
1, -928, -180
1, 888, -819
1, 451, 691
1, -737, -216
0, 221, 119
0, 52, -227
0, 379, 202
0, 252, 447
1, 754, 139
0, -113, -989
0, -238, -119
0, 322, 780
0, 918, 610
1, -393, -336
0, -824, -65
1, 89, 973
1, -15, 252
0, -191, -622
0, -355, 297
0, -960, -115
1, 56, 260
0, 48, 595
1, -196, -990
1, -547, -998
0, 951, 290
1, 47, 239
0, 876, 580
1, -85, -237
1, -475, -71
0, 482, -158
0, -65, -143
0, -774, 364
1, -832, 916
1, 484, 543
1, -334, -758
1, 571, 484
1, -107, -211
1, -780, -774
1, 236, -304
0, -440, 65
1, 879, 643
0, 750, 455
1, -162, -1000
1, -907, 854
1, -141, -760
0, -60, -582
1, -703, 911
0, 127, 920
1, 302, -287
0, -280, -937
1, 221, 1000
0, -377, 832
1, 77, 607
1, -767, 462
0, 411, 333
1, 209, 901
0, 273, 150
1, 506, -669
